iteration;rss
1498;3081.10308061
1499;3081.0614962
1500;3081.01991259
1501;3080.97832976
1502;3080.93674773
1503;3080.89516649
1504;3080.85358604
1505;3080.81200638
1506;3080.77042751
1507;3080.72884943
1508;3080.68727214
1509;3080.64569564
1510;3080.60411994
1511;3080.56254502
1512;3080.5209709
1513;3080.47939757
1514;3080.43782502
1515;3080.39625327
1516;3080.35468231
1517;3080.31311214
1518;3080.27154276
1519;3080.22997417
1520;3080.18840637
1521;3080.14683937
1522;3080.10527315
1523;3080.06370772
1524;3080.02214309
1525;3079.98057924
1526;3079.93901619
1527;3079.89745392
1528;3079.85589245
1529;3079.81433177
1530;3079.77277187
1531;3079.73121277
1532;3079.68965446
1533;3079.64809694
1534;3079.60654021
1535;3079.56498427
1536;3079.52342912
1537;3079.48187476
1538;3079.44032119
1539;3079.39876841
1540;3079.35721642
1541;3079.31566523
1542;3079.27411482
1543;3079.2325652
1544;3079.19101638
1545;3079.14946834
1546;3079.10792109
1547;3079.06637464
1548;3079.02482897
1549;3078.9832841
1550;3078.94174001
1551;3078.90019672
1552;3078.85865421
1553;3078.8171125
1554;3078.77557157
1555;3078.73403144
1556;3078.6924921
1557;3078.65095354
1558;3078.60941578
1559;3078.5678788
1560;3078.52634262
1561;3078.48480723
1562;3078.44327262
1563;3078.40173881
1564;3078.36020579
1565;3078.31867355
1566;3078.27714211
1567;3078.23561146
1568;3078.19408159
1569;3078.15255252
1570;3078.11102423
1571;3078.06949674
1572;3078.02797004
1573;3077.98644412
1574;3077.944919
1575;3077.90339466
1576;3077.86187112
1577;3077.82034836
1578;3077.7788264
1579;3077.73730522
1580;3077.69578484
1581;3077.65426524
1582;3077.61274644
1583;3077.57122842
1584;3077.5297112
1585;3077.48819476
1586;3077.44667911
1587;3077.40516425
1588;3077.36365019
1589;3077.32213691
1590;3077.28062442
1591;3077.23911272
1592;3077.19760181
1593;3077.15609169
1594;3077.11458236
1595;3077.07307382
1596;3077.03156607
1597;3076.99005911
1598;3076.94855294
1599;3076.90704756
1600;3076.86554296
1601;3076.82403916
1602;3076.78253614
1603;3076.74103392
1604;3076.69953248
1605;3076.65803184
1606;3076.61653198
1607;3076.57503292
1608;3076.53353464
1609;3076.49203715
1610;3076.45054045
1611;3076.40904454
1612;3076.36754942
1613;3076.32605509
1614;3076.28456155
1615;3076.24306879
1616;3076.20157683
1617;3076.16008566
1618;3076.11859527
1619;3076.07710567
1620;3076.03561687
1621;3075.99412885
1622;3075.95264162
1623;3075.91115518
1624;3075.86966953
1625;3075.82818467
1626;3075.7867006
1627;3075.74521732
1628;3075.70373482
1629;3075.66225312
1630;3075.6207722
1631;3075.57929208
1632;3075.53781274
1633;3075.49633419
1634;3075.45485643
1635;3075.41337946
1636;3075.37190328
1637;3075.33042788
1638;3075.28895328
1639;3075.24747946
1640;3075.20600644
1641;3075.1645342
1642;3075.12306275
1643;3075.08159209
1644;3075.04012222
1645;3074.99865314
1646;3074.95718484
1647;3074.91571734
1648;3074.87425062
1649;3074.8327847
1650;3074.79131956
1651;3074.74985521
1652;3074.70839165
1653;3074.66692887
1654;3074.62546689
1655;3074.5840057
1656;3074.54254529
1657;3074.50108567
1658;3074.45962684
1659;3074.4181688
1660;3074.37671155
1661;3074.33525509
1662;3074.29379941
1663;3074.25234452
1664;3074.21089043
1665;3074.16943712
1666;3074.1279846
1667;3074.08653286
1668;3074.04508192
1669;3074.00363176
1670;3073.9621824
1671;3073.92073382
1672;3073.87928603
1673;3073.83783903
1674;3073.79639281
1675;3073.75494739
1676;3073.71350275
1677;3073.6720589
1678;3073.63061584
1679;3073.58917357
1680;3073.54773208
1681;3073.50629139
1682;3073.46485148
1683;3073.42341236
1684;3073.38197403
1685;3073.34053649
1686;3073.29909973
1687;3073.25766377
1688;3073.21622859
1689;3073.1747942
1690;3073.1333606
1691;3073.09192778
1692;3073.05049576
1693;3073.00906452
1694;3072.96763407
1695;3072.92620441
1696;3072.88477554
1697;3072.84334745
1698;3072.80192015
1699;3072.76049364
1700;3072.71906792
1701;3072.67764299
1702;3072.63621884
1703;3072.59479549
1704;3072.55337292
1705;3072.51195113
1706;3072.47053014
1707;3072.42910993
1708;3072.38769052
1709;3072.34627189
1710;3072.30485404
1711;3072.26343699
1712;3072.22202072
1713;3072.18060524
1714;3072.13919055
1715;3072.09777665
1716;3072.05636353
1717;3072.0149512
1718;3071.97353966
1719;3071.93212891
1720;3071.89071894
1721;3071.84930977
1722;3071.80790138
1723;3071.76649377
1724;3071.72508696
1725;3071.68368093
1726;3071.64227569
1727;3071.60087124
1728;3071.55946758
1729;3071.5180647
1730;3071.47666261
1731;3071.43526131
1732;3071.3938608
1733;3071.35246107
1734;3071.31106213
1735;3071.26966398
1736;3071.22826661
1737;3071.18687004
1738;3071.14547425
1739;3071.10407924
1740;3071.06268503
1741;3071.0212916
1742;3070.97989896
1743;3070.93850711
1744;3070.89711604
1745;3070.85572576
1746;3070.81433627
1747;3070.77294757
1748;3070.73155965
1749;3070.69017252
1750;3070.64878618
1751;3070.60740063
1752;3070.56601586
1753;3070.52463188
1754;3070.48324869
1755;3070.44186628
1756;3070.40048466
1757;3070.35910383
1758;3070.31772379
1759;3070.27634453
1760;3070.23496606
1761;3070.19358837
1762;3070.15221148
1763;3070.11083537
1764;3070.06946005
1765;3070.02808551
1766;3069.98671176
1767;3069.9453388
1768;3069.90396663
1769;3069.86259524
1770;3069.82122464
1771;3069.77985482
1772;3069.7384858
1773;3069.69711756
1774;3069.6557501
1775;3069.61438344
1776;3069.57301756
1777;3069.53165247
1778;3069.49028816
1779;3069.44892464
1780;3069.40756191
1781;3069.36619996
1782;3069.32483881
1783;3069.28347843
1784;3069.24211885
1785;3069.20076005
1786;3069.15940204
1787;3069.11804481
1788;3069.07668837
1789;3069.03533272
1790;3068.99397786
1791;3068.95262378
1792;3068.91127049
1793;3068.86991798
1794;3068.82856626
1795;3068.78721533
1796;3068.74586518
1797;3068.70451582
1798;3068.66316725
1799;3068.62181946
1800;3068.58047246
1801;3068.53912625
1802;3068.49778082
1803;3068.45643618
1804;3068.41509233
1805;3068.37374926
1806;3068.33240698
1807;3068.29106549
1808;3068.24972478
1809;3068.20838486
1810;3068.16704572
1811;3068.12570737
1812;3068.08436981
1813;3068.04303303
1814;3068.00169704
1815;3067.96036183
1816;3067.91902742
1817;3067.87769378
1818;3067.83636094
1819;3067.79502888
1820;3067.75369761
1821;3067.71236712
1822;3067.67103742
1823;3067.6297085
1824;3067.58838037
1825;3067.54705303
1826;3067.50572647
1827;3067.4644007
1828;3067.42307572
1829;3067.38175152
1830;3067.34042811
1831;3067.29910548
1832;3067.25778364
1833;3067.21646259
1834;3067.17514232
1835;3067.13382283
1836;3067.09250414
1837;3067.05118623
1838;3067.0098691
1839;3066.96855276
1840;3066.92723721
1841;3066.88592244
1842;3066.84460846
1843;3066.80329527
1844;3066.76198286
1845;3066.72067123
1846;3066.67936039
1847;3066.63805034
1848;3066.59674107
1849;3066.55543259
1850;3066.5141249
1851;3066.47281799
1852;3066.43151187
1853;3066.39020653
1854;3066.34890198
1855;3066.30759821
1856;3066.26629523
1857;3066.22499303
1858;3066.18369162
1859;3066.142391
1860;3066.10109116
1861;3066.05979211
1862;3066.01849384
1863;3065.97719636
1864;3065.93589966
1865;3065.89460375
1866;3065.85330862
1867;3065.81201428
1868;3065.77072073
1869;3065.72942796
1870;3065.68813598
1871;3065.64684478
1872;3065.60555436
1873;3065.56426474
1874;3065.5229759
1875;3065.48168784
1876;3065.44040057
1877;3065.39911408
1878;3065.35782838
1879;3065.31654346
1880;3065.27525933
1881;3065.23397599
1882;3065.19269343
1883;3065.15141166
1884;3065.11013067
1885;3065.06885046
1886;3065.02757104
1887;3064.98629241
1888;3064.94501456
1889;3064.9037375
1890;3064.86246122
1891;3064.82118573
1892;3064.77991102
1893;3064.73863709
1894;3064.69736396
1895;3064.6560916
1896;3064.61482004
1897;3064.57354925
1898;3064.53227926
1899;3064.49101004
1900;3064.44974162
1901;3064.40847397
1902;3064.36720711
1903;3064.32594104
1904;3064.28467575
1905;3064.24341125
1906;3064.20214753
1907;3064.1608846
1908;3064.11962245
1909;3064.07836109
1910;3064.03710051
1911;3063.99584071
1912;3063.9545817
1913;3063.91332348
1914;3063.87206604
1915;3063.83080939
1916;3063.78955352
1917;3063.74829843
1918;3063.70704413
1919;3063.66579061
1920;3063.62453788
1921;3063.58328594
1922;3063.54203477
1923;3063.5007844
1924;3063.4595348
1925;3063.418286
1926;3063.37703797
1927;3063.33579073
1928;3063.29454428
1929;3063.25329861
1930;3063.21205372
1931;3063.17080962
1932;3063.12956631
1933;3063.08832377
1934;3063.04708203
1935;3063.00584106
1936;3062.96460089
1937;3062.92336149
1938;3062.88212288
1939;3062.84088506
1940;3062.79964802
1941;3062.75841176
1942;3062.71717629
1943;3062.6759416
1944;3062.6347077
1945;3062.59347458
1946;3062.55224224
1947;3062.51101069
1948;3062.46977993
1949;3062.42854994
1950;3062.38732075
1951;3062.34609233
1952;3062.3048647
1953;3062.26363786
1954;3062.2224118
1955;3062.18118652
1956;3062.13996203
1957;3062.09873832
1958;3062.0575154
1959;3062.01629325
1960;3061.9750719
1961;3061.93385133
1962;3061.89263154
1963;3061.85141253
1964;3061.81019431
1965;3061.76897688
1966;3061.72776023
1967;3061.68654436
1968;3061.64532927
1969;3061.60411497
1970;3061.56290146
1971;3061.52168873
1972;3061.48047678
1973;3061.43926561
1974;3061.39805523
1975;3061.35684564
1976;3061.31563682
1977;3061.27442879
1978;3061.23322155
1979;3061.19201509
1980;3061.15080941
1981;3061.10960451
1982;3061.0684004
1983;3061.02719708
1984;3060.98599454
1985;3060.94479278
1986;3060.9035918
1987;3060.86239161
1988;3060.8211922
1989;3060.77999358
1990;3060.73879574
1991;3060.69759868
1992;3060.65640241
1993;3060.61520692
1994;3060.57401221
1995;3060.53281829
1996;3060.49162515
1997;3060.45043279
1998;3060.40924122
1999;3060.36805043
2000;3060.32686043
2001;3060.28567121
2002;3060.24448277
2003;3060.20329511
2004;3060.16210824
2005;3060.12092215
2006;3060.07973685
2007;3060.03855233
2008;3059.99736859
2009;3059.95618564
2010;3059.91500347
2011;3059.87382208
2012;3059.83264147
2013;3059.79146165
2014;3059.75028262
2015;3059.70910436
2016;3059.66792689
2017;3059.6267502
2018;3059.5855743
2019;3059.54439918
2020;3059.50322484
2021;3059.46205128
2022;3059.42087851
2023;3059.37970652
2024;3059.33853531
2025;3059.29736489
2026;3059.25619525
2027;3059.2150264
2028;3059.17385832
2029;3059.13269103
2030;3059.09152453
2031;3059.0503588
2032;3059.00919386
2033;3058.9680297
2034;3058.92686633
2035;3058.88570373
2036;3058.84454192
2037;3058.8033809
2038;3058.76222065
2039;3058.72106119
2040;3058.67990252
2041;3058.63874462
2042;3058.59758751
2043;3058.55643118
2044;3058.51527563
2045;3058.47412087
2046;3058.43296689
2047;3058.39181369
2048;3058.35066128
2049;3058.30950964
2050;3058.2683588
2051;3058.22720873
2052;3058.18605944
2053;3058.14491094
2054;3058.10376322
2055;3058.06261629
2056;3058.02147013
2057;3057.98032476
2058;3057.93918018
2059;3057.89803637
2060;3057.85689335
2061;3057.81575111
2062;3057.77460965
2063;3057.73346897
2064;3057.69232908
2065;3057.65118997
2066;3057.61005164
2067;3057.5689141
2068;3057.52777734
2069;3057.48664135
2070;3057.44550616
2071;3057.40437174
2072;3057.36323811
2073;3057.32210526
2074;3057.28097319
2075;3057.2398419
2076;3057.1987114
2077;3057.15758168
2078;3057.11645274
2079;3057.07532458
2080;3057.03419721
2081;3056.99307062
2082;3056.95194481
2083;3056.91081978
2084;3056.86969554
2085;3056.82857207
2086;3056.78744939
2087;3056.74632749
2088;3056.70520638
2089;3056.66408604
2090;3056.62296649
2091;3056.58184772
2092;3056.54072973
2093;3056.49961253
2094;3056.4584961
2095;3056.41738046
2096;3056.3762656
2097;3056.33515153
2098;3056.29403823
2099;3056.25292572
2100;3056.21181399
2101;3056.17070304
2102;3056.12959287
2103;3056.08848348
2104;3056.04737488
2105;3056.00626706
2106;3055.96516002
2107;3055.92405376
2108;3055.88294829
2109;3055.84184359
2110;3055.80073968
2111;3055.75963655
2112;3055.7185342
2113;3055.67743263
2114;3055.63633185
2115;3055.59523185
2116;3055.55413263
2117;3055.51303419
2118;3055.47193653
2119;3055.43083965
2120;3055.38974356
2121;3055.34864824
2122;3055.30755371
2123;3055.26645996
2124;3055.225367
2125;3055.18427481
2126;3055.14318341
2127;3055.10209278
2128;3055.06100294
2129;3055.01991388
2130;3054.9788256
2131;3054.93773811
2132;3054.89665139
2133;3054.85556546
2134;3054.81448031
2135;3054.77339593
2136;3054.73231235
2137;3054.69122954
2138;3054.65014751
2139;3054.60906627
2140;3054.5679858
2141;3054.52690612
2142;3054.48582722
2143;3054.4447491
2144;3054.40367176
2145;3054.36259521
2146;3054.32151943
2147;3054.28044444
2148;3054.23937022
2149;3054.19829679
2150;3054.15722414
2151;3054.11615227
2152;3054.07508119
2153;3054.03401088
2154;3053.99294135
2155;3053.95187261
2156;3053.91080465
2157;3053.86973746
2158;3053.82867106
2159;3053.78760544
2160;3053.74654061
2161;3053.70547655
2162;3053.66441327
2163;3053.62335078
2164;3053.58228906
2165;3053.54122813
2166;3053.50016798
2167;3053.45910861
2168;3053.41805002
2169;3053.37699221
2170;3053.33593518
2171;3053.29487893
2172;3053.25382346
2173;3053.21276878
2174;3053.17171487
2175;3053.13066175
2176;3053.08960941
2177;3053.04855785
2178;3053.00750706
2179;3052.96645706
2180;3052.92540784
2181;3052.88435941
2182;3052.84331175
2183;3052.80226487
2184;3052.76121877
2185;3052.72017346
2186;3052.67912892
2187;3052.63808517
2188;3052.5970422
2189;3052.556
2190;3052.51495859
2191;3052.47391796
2192;3052.43287811
2193;3052.39183904
2194;3052.35080075
2195;3052.30976324
2196;3052.26872651
2197;3052.22769056
2198;3052.1866554
2199;3052.14562101
2200;3052.1045874
2201;3052.06355458
2202;3052.02252253
2203;3051.98149127
2204;3051.94046078
2205;3051.89943108
2206;3051.85840215
2207;3051.81737401
2208;3051.77634665
2209;3051.73532007
2210;3051.69429426
2211;3051.65326924
2212;3051.612245
2213;3051.57122154
2214;3051.53019886
2215;3051.48917696
2216;3051.44815584
2217;3051.4071355
2218;3051.36611594
2219;3051.32509716
2220;3051.28407916
2221;3051.24306194
2222;3051.2020455
2223;3051.16102984
2224;3051.12001497
2225;3051.07900087
2226;3051.03798755
2227;3050.99697501
2228;3050.95596325
2229;3050.91495228
2230;3050.87394208
2231;3050.83293266
2232;3050.79192402
2233;3050.75091616
2234;3050.70990909
2235;3050.66890279
2236;3050.62789727
2237;3050.58689253
2238;3050.54588858
2239;3050.5048854
2240;3050.463883
2241;3050.42288138
2242;3050.38188054
2243;3050.34088049
2244;3050.29988121
2245;3050.25888271
2246;3050.21788499
2247;3050.17688805
2248;3050.13589189
2249;3050.09489651
2250;3050.05390191
2251;3050.01290809
2252;3049.97191505
2253;3049.93092279
2254;3049.88993131
2255;3049.84894061
2256;3049.80795069
2257;3049.76696155
2258;3049.72597319
2259;3049.6849856
2260;3049.6439988
2261;3049.60301278
2262;3049.56202753
2263;3049.52104307
2264;3049.48005939
2265;3049.43907648
2266;3049.39809436
2267;3049.35711301
2268;3049.31613244
2269;3049.27515266
2270;3049.23417365
2271;3049.19319542
2272;3049.15221797
2273;3049.11124131
2274;3049.07026542
2275;3049.02929031
2276;3048.98831598
2277;3048.94734242
2278;3048.90636965
2279;3048.86539766
2280;3048.82442645
2281;3048.78345601
2282;3048.74248636
2283;3048.70151748
2284;3048.66054939
2285;3048.61958207
2286;3048.57861553
2287;3048.53764977
2288;3048.49668479
2289;3048.45572059
2290;3048.41475717
2291;3048.37379453
2292;3048.33283267
2293;3048.29187159
2294;3048.25091128
2295;3048.20995176
2296;3048.16899301
2297;3048.12803504
2298;3048.08707786
2299;3048.04612145
2300;3048.00516582
2301;3047.96421097
2302;3047.92325689
2303;3047.8823036
2304;3047.84135109
2305;3047.80039935
2306;3047.7594484
2307;3047.71849822
2308;3047.67754882
2309;3047.6366002
2310;3047.59565236
2311;3047.5547053
2312;3047.51375902
2313;3047.47281351
2314;3047.43186879
2315;3047.39092484
2316;3047.34998168
2317;3047.30903929
2318;3047.26809768
2319;3047.22715685
2320;3047.18621679
2321;3047.14527752
2322;3047.10433902
2323;3047.06340131
2324;3047.02246437
2325;3046.98152821
2326;3046.94059283
2327;3046.89965823
2328;3046.85872441
2329;3046.81779136
2330;3046.7768591
2331;3046.73592761
2332;3046.6949969
2333;3046.65406697
2334;3046.61313782
2335;3046.57220945
2336;3046.53128185
2337;3046.49035504
2338;3046.449429
2339;3046.40850374
2340;3046.36757926
2341;3046.32665556
2342;3046.28573263
2343;3046.24481049
2344;3046.20388912
2345;3046.16296853
2346;3046.12204872
2347;3046.08112969
2348;3046.04021143
2349;3045.99929396
2350;3045.95837726
2351;3045.91746134
2352;3045.8765462
2353;3045.83563184
2354;3045.79471826
2355;3045.75380545
2356;3045.71289342
2357;3045.67198217
2358;3045.6310717
2359;3045.59016201
2360;3045.54925309
2361;3045.50834496
2362;3045.4674376
2363;3045.42653102
2364;3045.38562521
2365;3045.34472019
2366;3045.30381594
2367;3045.26291247
2368;3045.22200978
2369;3045.18110787
2370;3045.14020674
2371;3045.09930638
2372;3045.0584068
2373;3045.017508
2374;3044.97660998
2375;3044.93571273
2376;3044.89481627
2377;3044.85392058
2378;3044.81302567
2379;3044.77213153
2380;3044.73123818
2381;3044.6903456
2382;3044.6494538
2383;3044.60856278
2384;3044.56767253
2385;3044.52678307
2386;3044.48589438
2387;3044.44500647
2388;3044.40411934
2389;3044.36323298
2390;3044.3223474
2391;3044.2814626
2392;3044.24057858
2393;3044.19969534
2394;3044.15881287
2395;3044.11793118
2396;3044.07705027
2397;3044.03617013
2398;3043.99529078
2399;3043.9544122
2400;3043.9135344
2401;3043.87265737
2402;3043.83178113
2403;3043.79090566
2404;3043.75003096
2405;3043.70915705
2406;3043.66828391
2407;3043.62741156
2408;3043.58653997
2409;3043.54566917
2410;3043.50479914
2411;3043.46392989
2412;3043.42306142
2413;3043.38219373
2414;3043.34132681
2415;3043.30046067
2416;3043.25959531
2417;3043.21873072
2418;3043.17786691
2419;3043.13700388
2420;3043.09614163
2421;3043.05528015
2422;3043.01441945
2423;3042.97355953
2424;3042.93270039
2425;3042.89184202
2426;3042.85098443
2427;3042.81012761
2428;3042.76927158
2429;3042.72841632
2430;3042.68756184
2431;3042.64670813
2432;3042.60585521
2433;3042.56500305
2434;3042.52415168
2435;3042.48330108
2436;3042.44245126
2437;3042.40160222
2438;3042.36075396
2439;3042.31990647
